Hauptstraße 40,Hauptstraße 40,Martinstein,,"ehemalige Schule; Zweiflügelanlage, Krüppelwalmdachbauten, teilweise Zierfachwerk, Heimatstil, bezeichnet 1903",,49.80263,7.54309
Hauptstraße 48,Hauptstraße 48,Meckenbach (bei Kirn),,"evangelische Pfarrkirche; romanische Chorturmkirche, Portal 11. Jahrhundert, Langhaus 1756 verlängert, gotisches Chorfenster, 1439, Turmaufsatz in Fachwerk mit Laterne, 1853",,49.740678,7.502117
Hauptstraße 50,Hauptstraße 50,Meckenbach (bei Kirn),,"evangelische Pfarrhaus; Krüppelwalmdachbau, Heimatstil, bezeichnet 1919 und 1921",,49.77733,7.507622
Hauptstraße 56,Hauptstraße 56,Meckenbach (bei Kirn),,"Gemeindebackhaus, 19. Jahrhundert",,49.777095,7.508149
(an) Hauptstraße 60,(an) Hauptstraße 60,Meckenbach (bei Kirn),,"Haustür, bezeichnet 1851",,49.776799,7.50864
In der Bräbach 1,In der Bräbach 1,Meckenbach (bei Kirn),,"ehemalige Schule; spätklassizistischer Typenbau, Mitte des 19. Jahrhunderts",,49.778463,7.505207
In der Gass 14,In der Gass 14,Meckenbach (bei Kirn),,"spätbarockes Fachwerkhaus, verputzt, wohl vom Ende des 18. Jahrhunderts",,49.777421,7.506897
Denkmalzone Jüdischer Friedhof[1],Denkmalzone Jüdischer Friedhof[1],Meddersheim,,Areal mit etwa 40 Grabsteinen vom 18. (?) bis zum Anfang des 20. Jahrhunderts,,,
Denkmalzone Schliffgesmühle[2] (an der Nahe),Denkmalzone Schliffgesmühle[2] (an der Nahe),Meddersheim,,"eingeschossiges spätklassizistisches Wohnhaus mit Kniestock, Wirtschaftsgebäude, teilweise Fachwerk, Mitte des 19. Jahrhunderts",,,
Hintergasse 3 (?),Hintergasse 3 (?),Meddersheim,,"Wohnhaus mit Fachwerkteilen, wohl um 1623/33",,49.777363,7.615825
Hintergasse 15,Hintergasse 15,Meddersheim,,"Fachwerkhaus, teilweise massiv, bezeichnet 1805",,49.77784,7.61596
Hohlgasse 1,Hohlgasse 1,Meddersheim,,"barockes Fachwerkhaus, verputzt, wohl 18. Jahrhundert",,49.77737,7.61698
Hohlgasse 3,Hohlgasse 3,Meddersheim,,"Gasthaus; klassizistischer Fachwerkbau, verputzt und verschiefert, bezeichnet 1830",,49.77762,7.6169
Kirschrother Straße 6/8,Kirschrother Straße 6/8,Meddersheim,,"Hofanlage; Doppelwohnhaus, Fachwerk verputzt, bezeichnet 1830; Wirtschaftsgebäude 19. Jahrhundert",,49.776926,7.615162
"Naheweinstraße, auf dem Friedhof","Naheweinstraße, auf dem Friedhof",Meddersheim,,"Grabstein Schlarb, antikische reliefierte Stele, gegen 1900",,,
Naheweinstraße 6,Naheweinstraße 6,Meddersheim,,"späthistoristische Villa, bezeichnet 1911",,49.77855,7.62198
Naheweinstraße 21,Naheweinstraße 21,Meddersheim,,"Vierseithof; klassizistisches Fachwerkhaus, verputzt, um 1830/40; Wirtschaftsgebäude, teilweise Fachwerk",,49.777606,7.618411
Naheweinstraße 24,Naheweinstraße 24,Meddersheim,,"spätbarocker Mansardwalmdachbau, Fachwerk verputzt, zweite Hälfte des 18. Jahrhunderts",,49.77786,7.61888
Naheweinstraße 30,Naheweinstraße 30,Meddersheim,,"ehemaliges Lehrerwohnhaus; barocker Krüppelwalmdachbau, bezeichnet 1737",,49.777867,7.618346
Naheweinstraße 32,Naheweinstraße 32,Meddersheim,,"Evangelische Kirche; romanischer Chorturm, Helm 1814, spätgotischer Chor, um 1500, spätbarocker Saal, 1756; Torbogen zum Pfarrhaus, Mitte des 19. Jahrhunderts, Kirchhofmauer, unterhalb im Friedhof Grabsteine, 19. Jahrhundert",,49.778208,7.617703
Naheweinstraße 32/34,Naheweinstraße 32/34,Meddersheim,,"evangelisches Schul- und Pfarrhaus; repräsentativer Walmdachbau, um 1850/60",,49.7782,7.61812
Naheweinstraße 36,Naheweinstraße 36,Meddersheim,,"barockes Fachwerkhaus, teilweise massiv, bezeichnet 1723",,49.77826,7.61767
Naheweinstraße 46,Naheweinstraße 46,Meddersheim,,"ehemaliger Rheingräflicher Hof; 16. bis 19. Jahrhundert; zweiteilige Baugruppe aus Fachwerkhäusern, eingebauter Treppenturm, bezeichnet 1592",,49.77829,7.61692
(an) Naheweinstraße 49,(an) Naheweinstraße 49,Meddersheim,,"klassizistische Oberlichttür, bezeichnet 1820",,49.778907,7.615252
(an) Neugasse 5,(an) Neugasse 5,Meddersheim,,"Haustür, bezeichnet 1834",,49.77859,7.61471
Sobernheimer Straße 2,Sobernheimer Straße 2,Meddersheim,,"Gasthaus „Zur Traube“; barocker Mansardwalmdachbau, teilweise Fachwerk, bezeichnet 1747",,49.777142,7.617043
Sobernheimer Straße 5,Sobernheimer Straße 5,Meddersheim,,"barockes Fachwerkhaus, teilweise verschiefert, bezeichnet 1681 und 1725, Veränderungen im 19. Jahrhundert",,49.77746,7.61725
Sobernheimer Straße 16,Sobernheimer Straße 16,Meddersheim,,"Altes Rathaus; teilweise Fachwerk, im Kern wohl um 1600 und aus dem 17. Jahrhundert, Dachreiter mit Glocke, 1719",,49.777611,7.618265
Unterm Winkel,Unterm Winkel,Meddersheim,,"Brücke, zweibogig, zweite Hälfte des 19. Jahrhunderts",,,
an der K 62,an der K 62,Meddersheim,,"Brücke über die Nahe; fünfbogige Brücke, Sandsteinquader, um 1860, nach Sprengung 1946/47 wiederaufgebaut",,49.76174,7.576063
Denkmalzone Alter Friedhof (Raumbacher Straße),Denkmalzone Alter Friedhof (Raumbacher Straße),Meisenheim,,vor 1829 angelegt, Grabsteines des 17. Jahrhunderts bis um 1900,49.712002,7.666485
Denkmalzone Altstadt[1],Denkmalzone Altstadt[1],Meisenheim,,"Altstadt mit Bausubstanz seit dem 14. Jahrhundert innerhalb und einschließlich der Stadtmauer des 14. Jahrhunderts, den Gießen mit den Gerbhäusern sowie der Bebauung vor dem ehemaligen Obertor und Schlosskirche",,49.707951,7.666639
Denkmalzone Jüdischer Friedhof[3],Denkmalzone Jüdischer Friedhof[3],Meisenheim,,"Anfang des 18. Jahrhunderts eröffnet, 1850 erweitert, etwa 150 Grabsteine",,49.707951,7.666639
Stadtbefestigung,Stadtbefestigung,Meisenheim,,"lange Abschnitte, teils mit Wehrgang, der vor 1315 begonnenen, 1689 teilzerstörten Stadtbefestigung",,49.707951,7.666639
Am Herrenschlag,Am Herrenschlag,Meisenheim,,"„Eiserner Steg“; segmentbogige Eisenkonstruktion, 1893",,49.705246,7.672273
Am Herrenschlag 1/2,Am Herrenschlag 1/2,Meisenheim,,"spätbarockes Wohnhaus, teilweise verschiefertes Fachwerk, bezeichnet 1765",,49.70515,7.67239
Am Untertor,Am Untertor,Meisenheim,,"Untertor; dreigeschossiges Stadttor, 13. Jahrhundert und später",,49.708274,7.672586
Am Untertor,Am Untertor,Meisenheim,,"Untertorbrücke; dreibogige Sandsteinbrücke, wohl nach 1784, nach Beschädigung 1811 wiederhergestellt, verbreitert 1894",,49.708274,7.672586
"Am Wehr, im Bereich des Gießen","Am Wehr, im Bereich des Gießen",Meisenheim,,Stadtmauerrest mit Wehrgang, 13. Jahrhundert und später,49.707951,7.666639
Am Wehr 2,Am Wehr 2,Meisenheim,,"gründerzeitlicher Sandsteinquaderbau mit Kniestock, spätklassizistische Fassade, 1879",,49.70807,7.6726
Am Wehr 3,Am Wehr 3,Meisenheim,,"ehemaliges Gerbhaus; Bruchsteinbau, teilweise Fachwerk, zwischen 1768 und 1820",,49.70783,7.67246
Am Wehr 4,Am Wehr 4,Meisenheim,,ehemaliges Gerbhaus, im Kern aus der zweiten Hälfte des 19. Jahrhunderts,49.70763,7.67307
Amtsgasse 1,Amtsgasse 1,Meisenheim,,"stattliche barocke Hofanlage; abgewalmter Mansarddachbau, Großscheune, 1763–65, Architekt Philipp Heinrich Hellermann (?)",,49.70565,7.66992
Amtsgasse 2,Amtsgasse 2,Meisenheim,,"ehemaliges Amtsgericht; spätklassizistischer Sandsteinquaderbau, 1865/66",,49.7055,7.67011
Amtsgasse 4,Amtsgasse 4,Meisenheim,,"traufständiger Putzbau, um 1822/26",,49.70541,7.67021
Amtsgasse 5,Amtsgasse 5,Meisenheim,,"dreigeschossiges klassizistisches Wohnhaus, bezeichnet 1833",,49.70561,7.67056
Amtsgasse 7,Amtsgasse 7,Meisenheim,,"klassizistisches Wohnhaus, um 1822/23",,49.70562,7.67073
Amtsgasse 11,Amtsgasse 11,Meisenheim,,"Fachwerkhaus, teilweise massiv, 1631",,49.70555,7.67126
Amtsgasse 12,Amtsgasse 12,Meisenheim,,"„Gelbes Haus“; im Kern 1349 (?) oder vor 1489, ehemalige Johanniter-Komturei",,49.70553,7.671253
Amtsgasse 13,Amtsgasse 13,Meisenheim,,"ehemaliger Hunoltsteiner Hof; Dreiflügelanlage, 16. bis 18. Jahrhundert; Hauptbau, teilweise Fachwerk, 16. Jahrhundert, barockes Nebengebäude, 1791–21, Fachwerkbau über Säulenhalle",,49.70574,7.67133
Amtsgasse 15,Amtsgasse 15,Meisenheim,,"spätbarockes Wohnhaus, bezeichnet 1752",,49.705482,7.67157
Amtsgasse 19,Amtsgasse 19,Meisenheim,,"spätbarockes Wohnhaus, bezeichnet 1778; im Kern eventuell aus dem 17. Jahrhundert",,49.70546,7.67198
An der Bleiche,An der Bleiche,Meisenheim,,"Sandsteinbogenbrücke, zweite Hälfte des 19. Jahrhunderts",,49.708399,7.671064
Bismarckplatz 1,Bismarckplatz 1,Meisenheim,,"Bahnhof; späthistoristischer Sandsteinquaderbau mit Turm, Güterschuppen, Nebengebäude, 1894",,49.70973,7.66596
(an) Hammelsgasse 1,(an) Hammelsgasse 1,Meisenheim,,"spätbarockes Türblatt, Ende des 18. Jahrhunderts",,49.70597,7.67134
Hammelsgasse 3,Hammelsgasse 3,Meisenheim,,"Wohnhaus, im Kern vor 1726, bezeichnet 1833",,49.70591,7.67163
Hammelsgasse 5,Hammelsgasse 5,Meisenheim,,"barockes Fachwerkhaus, vor 1739",,49.70599,7.67195
Hans-Franck-Straße,Hans-Franck-Straße,Meisenheim,,"einbogige Bruchsteinbrücke, bezeichnet 1761",,49.711437,7.671749
Herzog-Wolfgang-Straße 9,Herzog-Wolfgang-Straße 9,Meisenheim,,"ehemalige Landwirtschaftsschule; neuklassizistischer Putzbau, bezeichnet 1922/23",,49.70654,7.66765
Hinter der Hofstatt ohne Nummer,Hinter der Hofstatt ohne Nummer,Meisenheim,,"Gartenhaus, klassizistisch, um 1830",,49.707951,7.666639
Hinter der Hofstatt 9,Hinter der Hofstatt 9,Meisenheim,,"Klinkerbau, Jugendstilmotive, 1904",,49.70417,7.67048
(bei) Hinter der Hofstatt 11,(bei) Hinter der Hofstatt 11,Meisenheim,,"klassizistisches Gartenhaus, um 1830",,49.70378,7.67014
Klenkertor 2,Klenkertor 2,Meisenheim,,"spätbarocker abgewalmter Mansarddachbau, bezeichnet 1784, im Kern wohl nach 1686",,49.70804,7.67119
Klenkertor 3,Klenkertor 3,Meisenheim,,"Wohn- und Geschäftshaus, teilweise Fachwerk, bezeichnet 1604, Umbau spätes 18. Jahrhundert",,49.70789,7.67132
Klenkertor 6,Klenkertor 6,Meisenheim,,"Gasthaus „Zum Engel“; stattlicher Fachwerkbau, wohl Anfang 18. Jahrhundert",,49.70798,7.67113
Klenkertor 7,Klenkertor 7,Meisenheim,,"katholische Pfarrkirche St. Antonius von Padua; ehemalige Franziskaner-Klosterkirche: barocker Saalbau, 1685–88, Architekt Franz Matthias Heyliger, neubarocker Turm, 1902, Architekt Ludwig Becker, Mainz",,49.70768,7.6711
Klenkertor 7,Klenkertor 7,Meisenheim,,"katholisches Pfarrhaus; ehemaliges Franziskanerkloster, barocke Zweiflügelanlage, bezeichnet 1716 und 1732, ehemaliger Klostergarten",,49.70768,7.6711
Klenkertor 9,Klenkertor 9,Meisenheim,,"Wohn- und Gasthaus; zwei barocke Fachwerk-Giebelhäuser, teilweise massiv, 1704 und 1714, 1818 zusammengefasst",,49.70778,7.67081
Klenkertor 16,Klenkertor 16,Meisenheim,,"Fachwerkhaus, teilweise massiv, wohl aus dem 16. oder 17. Jahrhundert",,49.70796,7.67084
Klenkertor 20,Klenkertor 20,Meisenheim,,"Bruchsteinscheune, vor 1768, Umbau bezeichnet 1853",,49.707942,7.670231
Klenkertor 26,Klenkertor 26,Meisenheim,,"reiches dreigeschossiges Fachwerkhaus, bezeichnet 1618 und 1814",,49.70785,7.67052
Klenkertor 30,Klenkertor 30,Meisenheim,,"Wohnhaus, wohl aus dem 17. Jahrhundert und später",,49.70784,7.67043
Klenkertor 36,Klenkertor 36,Meisenheim,,"nachbarocker Krüppelwalmdachbau, 1822",,49.70813,7.67035
Lauergasse 3,Lauergasse 3,Meisenheim,,"spätbarockes Wohnhaus, bezeichnet 1770, im Kern eventuell älter",,49.70571,7.67283
Lauergasse 5,Lauergasse 5,Meisenheim,,"barockes Wohnhaus, bezeichnet 1739",,49.70574,7.67309
Lauergasse 8,Lauergasse 8,Meisenheim,,"barockes Wohnhaus, im Kern wohl vom Anfang des 18. Jahrhunderts",,49.70569,7.67325
Liebfrauenberg,Liebfrauenberg,Meisenheim,,"Skulpturengruppe Mutter und Kind, 1937/38, Bildhauer Arno Breker",,49.708547,7.676232
Lindenallee 2,Lindenallee 2,Meisenheim,,"spätklassizistisches Wohnhaus mit Kniestock, 1843",,49.70567,7.66933
Lindenallee 9,Lindenallee 9,Meisenheim,,"Schule, Heimatstilbau mit Renaissancemotiven, 1908, Baurat Häuser, Kreuznach",,49.70624,7.66857
Lindenallee 21,Lindenallee 21,Meisenheim,,"stattliche späthistoristische Villa, 1911",,49.70704,7.66862
Marktgasse 2,Marktgasse 2,Meisenheim,,"barockes Fachwerkhaus, vor 1761, Umbau 1782",,49.70669,7.67125
Marktgasse 3,Marktgasse 3,Meisenheim,,"Fachwerkhaus, teilweise massiv, im Kern eventuell aus dem 16. Jahrhundert, Umbau bezeichnet 1809",,49.70681,7.67126
Marktgasse 5/7,Marktgasse 5/7,Meisenheim,,"klassizistisches Wohnhaus, um 1830, im Kern eventuell aus dem 17. oder 18. Jahrhundert",,49.70684,7.67139
Marktgasse 9,Marktgasse 9,Meisenheim,,"dreigeschossiges spätbarockes Wohnhaus, bezeichnet 1782",,49.70687,7.67155
Marktplatz 2,Marktplatz 2,Meisenheim,,"Mohren-Apotheke; dreigeschossiger Renaissancebau, im Kern aus dem 16. Jahrhundert",,49.70683,7.67158
Marktplatz 3,Marktplatz 3,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus, im Kern aus dem 16. Jahrhundert (?), Umbau 1841",,49.70695,7.67181
Marktplatz 4,Marktplatz 4,Meisenheim,,"ehemalige Markthalle; langgestreckter reicher Pultdachbau, Fachwerk, Säulenportikus, eventuell um 1550/60 oder aus dem 17. Jahrhundert",,49.706882,7.671871
Marktplatz 5,Marktplatz 5,Meisenheim,,"spätklassizistischer Sandsteinquaderbau, 1856",,49.70697,7.67192
Mühlgasse 3,Mühlgasse 3,Meisenheim,,"ehemalige Stadtmühle; Stadtmauerturm/Mühlturm, großer Krüppelwalmdachbau, im Kern aus dem späten 18. Jahrhundert, Umbau bezeichnet 1860; drei- bis viergeschossiges Lagergebäude, Rundbogenstil, 1897, mit Stadtmauerturm, 14. Jahrhundert, Mauerreste",,49.70672,7.67332
Mühlgasse 6,Mühlgasse 6,Meisenheim,,"barockes Fachwerkhaus, verputzt, bezeichnet 1705",,49.70659,7.67292
Mühlgasse 8,Mühlgasse 8,Meisenheim,,"ehemaliger Stall (?), teilweise Fachwerk, 18. Jahrhundert (?)",,49.706679,7.673209
Mühlgasse 10,Mühlgasse 10,Meisenheim,,"Scheune, teilweise Fachwerk, 18./19. Jahrhundert",,49.70683,7.67309
Mühlgasse 12,Mühlgasse 12,Meisenheim,,"Wohnhaus, im Kern 1565 (?), Fachwerk-Obergeschoss wohl 18. Jahrhundert",,49.70664,7.67329
Mühlgasse 14,Mühlgasse 14,Meisenheim,,"ehemaliges Hospital; Putzbau, vor 1768, Umbauten im 19. und 20. Jahrhundert, Scheune 1706",,49.70668,7.67348
Obergasse 1,Obergasse 1,Meisenheim,,"spätklassizistisches Wohnhaus, bezeichnet 1852, im Kern wohl älter",,49.70569,7.67089
Obergasse 2,Obergasse 2,Meisenheim,,"barockes Fachwerkhaus, teilweise massiv, bezeichnet 1720",,49.70561,7671
Obergasse 3,Obergasse 3,Meisenheim,,"Kellenbacher Hof; spätgotischer Massivbau mit Kastenerker und Treppentur, bezeichnet 1530",,49.70583,7.67098
Obergasse 4,Obergasse 4,Meisenheim,,"sogenannte Ritterherberge; zwei- bis dreigeschossiges Doppelhaus, teilweise Fachwerk (barock), im Kern aus der zweiten Hälfte des 16. Jahrhunderts; bezeichnet 1723",,49.70575,7.67112
Obergasse 5,Obergasse 5,Meisenheim,,"Steinkallenfelser Hof; spätgotischer Massivbau mit Treppenturm, um 1530, im 18. und 19. Jahrhundert überformt",,49.70576,7.671159
Obergasse 6,Obergasse 6,Meisenheim,,"Doppelhaus, teilweise Fachwerk, im Kern spätgotisch (15./16. Jahrhundert), Fassade um 1840 klassizistisch überformt",,49.7061,7.6711
Obergasse 7,Obergasse 7,Meisenheim,,"ehemaliges reformiertes Pfarrhaus; Spätbarockbau, um 1760, Fachwerk-Scheune",,49.70601,7.67091
Obergasse 8,Obergasse 8,Meisenheim,,"Fürstenwärther Hof; 16. Jahrhundert; dreigeschossiges Wohnhaus, spätklassizistische Fassade, 1855, Baumeister Krausch, Nebengebäude 18. und 19. Jahrhundert",,49.70618,7.67095
Obergasse 12,Obergasse 12,Meisenheim,,"spätbarockes Wohnhaus, vor 1768",,49.706441,7.670754
Obergasse 13,Obergasse 13,Meisenheim,,"barockes Fachwerkhaus, verputzt, 1713, vor 1823 umgebaut",,49.70647,7.67068
Obergasse 15,Obergasse 15,Meisenheim,,"barockes Fachwerkhaus, 17. oder Anfang des 18. Jahrhunderts",,49.70655,7.67066
Obergasse 16,Obergasse 16,Meisenheim,,"Wohnhaus, teilweise verschiefertes Fachwerk, im Kern vor 1730, Umbau Anfang des 19. Jahrhunderts; Hinterhaus zur Marktgasse: Fachwerkhaus, teilweise massiv, im Kern aus dem 17. Jahrhundert, Umbau um 1800",,49.70671,7.67089
Obergasse 17,Obergasse 17,Meisenheim,,"Renaissance-Fachwerkhaus, 16. Jahrhundert",,49.70663,7.67063
Obergasse 18,Obergasse 18,Meisenheim,,ehemaliges Judenbad, Jugendstil-Haustür,49.7068,7.67069
Obergasse 19,Obergasse 19,Meisenheim,,"sogenanntes „Inspektorenhaus“; ehemaliges lutherisches Pfarrhaus, Renaissance-Fachwerkbau mit polygonalem Treppenturm, nach 1588",,49.70668,7.67056
Obergasse 21,Obergasse 21,Meisenheim,,"barockes Fachwerkhaus, teilweise massiv, bezeichnet 1728",,49.70685,7.67054
Obergasse 22,Obergasse 22,Meisenheim,,"spätgründerzeitliches Wohnhaus, Klinkerfassade, 1906–08, Baumeister Wilhelm",,49.70698,7.67062
Obergasse 23,Obergasse 23,Meisenheim,,"Fachwerkhaus, teilweise massiv, im Kern wohl aus dem 17. Jahrhundert, spätbarocker Umbau (1764?)",,49.70696,7.6705
Obergasse 25,Obergasse 25,Meisenheim,,"Wohnhaus mit reliefierten Fensterbrüstungen, bezeichnet 1931",,49.70707,7.67045
Obergasse 26,Obergasse 26,Meisenheim,,"Boos von Waldeck’scher Hof; im Kern spätmittelalterlich; dreigeschossiger Putzbau, Treppenturm, bezeichnet 1669, Umbau 1822",,49.70752,7.67055
Obergasse 29,Obergasse 29,Meisenheim,,"barockes Fachwerkhaus, teilweise massiv, 17. Jahrhundert",,49.70718,7.67041
Obergasse 31,Obergasse 31,Meisenheim,,"Wohnhaus, bezeichnet 1612, im Kern wohl gotisch (13. oder 14. Jahrhundert?), Umbau 1891, Anbau, teilweise Fachwerk, um 1900",,49.70722,7.67034
Obergasse 33,Obergasse 33,Meisenheim,,"Gasthaus „Zur Blume“; spätbarocker Mansarddachbau, vor 1768",,49.70737,7.67036
Obergasse 35,Obergasse 35,Meisenheim,,"Wohnhaus, gotisches Fenster und Kragsteine",,49.70743,7.67012
Obergasse 41,Obergasse 41,Meisenheim,,"dreigeschossiges barockes Fachwerkhaus, um 1704",,49.70751,7.67038
Obertor 13,Obertor 13,Meisenheim,,"Jugendstil-Villa, 1906/07",,49.70495,7.66774
Obertor 15,Obertor 15,Meisenheim,,"ehemalige Brauerei Bonnet; weitläufige gründerzeitliche Gesamtanlage mit ehemaligen Mälzerei- und Lagergebäuden mit vier Schornsteinen, Wirtschaftshof, neugotische Stilelemente, drittes Drittel des 19. Jahrhunderts",,49.70492,7.66732
Obertor 24,Obertor 24,Meisenheim,,"Villa; spätgründerzeitlicher Walmdachbau, Neurenaissance, dreigeschossiger Turm, 1890–93, Architekt Jean Rheinstädter, Kreuznach",,49.70545,7.66697
Obertor 30,Obertor 30,Meisenheim,,"ehemaliges Forsthaus; eingeschossiger spätgründerzeitlicher Krüppelwalmdachbau, 1898",,49.70529,7.66605
Obertor 34,Obertor 34,Meisenheim,,"spätgründerzeitliche Villa, 1896/97",,49.70522,7.66537
Obertor 36,Obertor 36,Meisenheim,,"historisierende Villa, 1906",,49.70523,7.66489
Obertor 38,Obertor 38,Meisenheim,,"Villa, historisierender Jugendstil, 1906",,49.70514,7.66452
Rapportierplatz,Rapportierplatz,Meisenheim,,"Laufbrunnen, 1938, Brunnenschale und -stock von Jordan, Bronzefigur von Emil Cauer dem Jüngeren",,49.708092,7.671404
Rapportierplatz 4,Rapportierplatz 4,Meisenheim,,"Wohn- und Gasthaus, Fachwerkhaus, teilweise massiv, im Kern vom Ende des 16. Jahrhunderts, 1754 bezeichnet barock überformt",,49.70818,7.67192
(an) Rapportierplatz 5,(an) Rapportierplatz 5,Meisenheim,,"Portal, barock, bezeichnet 1718",,49.70796,7.6717
Rapportierplatz 6,Rapportierplatz 6,Meisenheim,,"barockes Fachwerkhaus, teilweise massiv, 17. Jahrhundert, bezeichnet 1758",,49.70817,7.6719
Rapportierplatz 7,Rapportierplatz 7,Meisenheim,,"spätbarocker Mansarddachbau, Mitte des 18. Jahrhunderts",,49.70795,7.67156
Rapportierplatz 8,Rapportierplatz 8,Meisenheim,,"dreigeschossiges Fachwerkhaus, verputzt, erste Hälfte des 19. Jahrhunderts",,49.70805,7.67078
Rapportierplatz 12/14,Rapportierplatz 12/14,Meisenheim,,"dreigeschossiges spätbarockes Wohnhaus mit Kniestock, vor 1768, Umbau 1870",,49.70822,7.67177
Rathausgasse 1,Rathausgasse 1,Meisenheim,,"ehemalige lutherische Christianskirche; spätbarocker Walmdachbau, 1761–71, Architekt Philipp Heinrich Hellermann",,49.7066,7.67152
Rathausgasse 3,Rathausgasse 3,Meisenheim,,"ehemalige Scheune, teilweise Fachwerk, vor 1550 (angeblich 1495)",,49.70656,7.6712
"Rathausgasse 7, 9","Rathausgasse 7, 9",Meisenheim,,"Wohnhaus, Scheune, im Wesentlichen barocke Baugruppe, 18. Jahrhundert, Krüppelwalmdachbau, Torfahrt mit Fachwerküberbau, Bruchstein-Nebengebäude",,49.70657,7.67175
Rathausgasse 8,Rathausgasse 8,Meisenheim,,"Wohnhaus, im Kern wohl spätgotisch (16. Jahrhundert?), im 18. Jahrhundert, um 1820 sowie im 20. Jahrhundert überformt; stattliches Fachwerk-Nebengebäude",,49.70638,7.67144
Rathausgasse 10,Rathausgasse 10,Meisenheim,,"barocker abgewalmter Mansarddachbau, 18. Jahrhundert",,49.70647,7.67201
Raumbacher Straße 3,Raumbacher Straße 3,Meisenheim,,"Wohnhaus, Jugendstil, 1906, Architekt Wilhelm",,49.71073,7.66736
Raumbacher Straße 5,Raumbacher Straße 5,Meisenheim,,"eingeschossiges Wohnhaus, Jugendstilmotive, 1906/07",,49.71075,7.66734
Raumbacher Straße 7/7 a,Raumbacher Straße 7/7 a,Meisenheim,,"eineinhalbgeschossiges Doppelwohnhaus, 1905",,49.71092,7.6672
Raumbacher Straße 9/11,Raumbacher Straße 9/11,Meisenheim,,"Doppelwohnhaus; eingeschossiger Mansarddachbau, Jugendstil, 1907/08",,49.71113,7.66701
Saarstraße 3,Saarstraße 3,Meisenheim,,"ehemalige Synagoge; dreigeschossiger Sandsteinquaderbau, Rundbogenstil, 1866",,49.70834,7.66975
Saarstraße 6,Saarstraße 6,Meisenheim,,"stattliche spätklassizistische Einfirstanlage, um 1840",,49.70889,7.66979
Saarstraße 7,Saarstraße 7,Meisenheim,,"ehemalige Kapelle des Gutleuthauses (?); bezeichnet 1745, um 1900 überformt; spätklassizistisches Wohnhaus, um 1850/60, zugehörig?",,49.70873,7.66939
Saarstraße 9,Saarstraße 9,Meisenheim,,"Villa, Neurenaissance, 1893",,49.70914,7.66855
Saarstraße 12,Saarstraße 12,Meisenheim,,"Post; Heimatstilbau mit expressionistischen Motiven, 1933, Postbaurat Lütje",,49.70926,7.66898
Saarstraße 16,Saarstraße 16,Meisenheim,,"Wohn- und Geschäftshaus, dreigeschossiges spätgründerzeitliches Wohnhaus, Renaissancemotive, 1898",,49.7096,7.66834
Saarstraße 17,Saarstraße 17,Meisenheim,,"villenartiges späthistoristisches Wohnhaus, 1908–10",,49.70947,7.66788
Saarstraße 21,Saarstraße 21,Meisenheim,,"ehemaliges Bankgebäude; spätgründerzeitliches Wohnhaus, Renaissancemotive, 1901/02, Gartenarchitekt Karl Gréus, ausgeführt von Architekt Schöpper",,49.70957,7.6671
Saarstraße 23,Saarstraße 23,Meisenheim,,"spätgründerzeitliches Gasthaus, Renaissancemotive, 1904",,49.70954,7.66683
(bei) Scheidenberg 23,(bei) Scheidenberg 23,Meisenheim,,"Gartenhaus, Rokoko, 1766",,49.70787,7.6689
(in) Schillerstraße 4,(in) Schillerstraße 4,Meisenheim,,"zwei klassizistische Türen, Treppe",,49.70907,7.67026
Schillerstraße 6,Schillerstraße 6,Meisenheim,,"ehemalige Ölmühle; barockes Fachwerkhaus, Krüppelwalmdach, 1693",,49.70915,7.67088
Schillerstraße 8,Schillerstraße 8,Meisenheim,,"spätgründerzeitliches Wohnhaus, Neurenaissance, 1902",,49.70889,7.67132
Schillerstraße 18,Schillerstraße 18,Meisenheim,,ehemalige Sattlerei (?), eingeschossiges Werkstattgebäude mit Laden um 1900,49.70847,7.67198
Schlossplatz,Schlossplatz,Meisenheim,,"Engelsrelief eines Kriegerdenkmals 1914/18, Sandstein, 1924, Bildhauer Professor Ludwig Cauer, Bad Kreuznach",,49.704778,7.671239
Schlossplatz 1,Schlossplatz 1,Meisenheim,,"evangelische Schlosskirche; ehemalige Johanniterkirche, spätgotische Hallenkirche, 1479–1504, Architekt Philipp von Gmünd, 1766–1770 Innenumbau durch Philipp Heinrich Hellermann; Stützmauer mit spätgotischem Porta, bezeichnet 1484",,49.704788,7.671302
Schlossplatz 3,Schlossplatz 3,Meisenheim,,"ehemaliges Schloss der Herzöge von Pfalz-Zweibrücken, Magdalenenbau des ehemaligen Schlosses; achteckiger Treppenturm, 1614, Architekt Hans Grawlich, 1825 aufgestockt; Seitenflügel, 1825, Architekt Georg Moller",,49.70479,7.6716
Schmidtsgasse 1,Schmidtsgasse 1,Meisenheim,,"dreigeschossiges Fachwerkhaus, verputzt, im Kern aus dem 16. oder vom Anfang des 17. Jahrhunderts, Umbau 1885",,49.70649,7.67263
Schmidtsgasse 2,Schmidtsgasse 2,Meisenheim,,"eineinhalbgeschossiges Magazingebäude, 1876",,49.70629,7.67275
Schweinsgasse 7,Schweinsgasse 7,Meisenheim,,"Wohnhaus mit Kniestock, im Kern eventuell aus dem 18. Jahrhundert, um 1830 spätklassizistische überformt",,49.70719,7.67145
