Denkmalzone Jüdischer Friedhof (Zornheimer Straße), Mainz-Ebersheim,wohl in der ersten Hälfte des 19. Jahrhunderts angelegt. 41 Grabsteine von 1875 bis 1923
"Denkmalzone Laurentiusstraße 13–31 (ungerade Nummern), 40, Römerstraße 12, 14, 16", Mainz-Ebersheim,"ländlich geprägtes Straßenbild, kleinbäuerlich geprägtes Dorfgefüge des 19. Jahrhunderts in seltener Geschlossenheit bewahrt: Dreiseithöfe (zum Beispiel Laurentiusstraße 21, 23, 40, Römerstraße 14) und Hakenhöfe (zum Beispiel Laurentiusstraße 27) mit straßenbildprägenden Toranlagen, 19. Jahrhundert; Laurentiusstraße 29, Einfirsthaus, Mitte des 19. Jahrhunderts, Laurentiusstraße 40 mit Fachwerkobergeschoss; Römerstraße 12 mit spätgotischem Schildgiebel; Römerstraße 16, eineinhalbgeschossiges Wohnhaus mit gotisierender Sandsteingliederung, 1903"
"Denkmalzone Töngeshof (Im Töngeshof 1–11, Töngesstraße 54)", Mainz-Ebersheim,"ehemaliger Sitz der Kellerei des kurmainzischen Amtes Nieder-Olm, 1818 Parzellierung in mehrere Hofstellen; Wohn- und Wirtschaftsgebäude, 17. bis 19. Jahrhundert; teilweise bauzeitliche Umfassungsmauer; Nr. 1 spätbarockes Einfirsthaus, teilweise Fachwerk, zweite Hälfte des 18. Jahrhunderts, Mainzer Wappen (Spolie); Nr. 2 Wohnhaus, teilweise Fachwerk (verputzt), im Kern aus der ersten Hälfte des 18. Jahrhunderts; Nr. 5 Kleinhaus mit Bruchsteinscheune, 19. Jahrhundert; Nr. 6 Krüppelwalmdach-Scheune, 18. Jahrhundert, in der Garteneinfriedung Wappenstein Kurfürst Johann Schweikhard von Kronberg (Spolie); Nr. 8 ehemaliges Herrenhaus, um 1650, Nr. 9, 10 Wohnhäuser, teilweise Fachwerk, 18. Jahrhundert; Nr. 3, 4, 6, 11 Neubauten oder veränderte Altsubstanz; die in wesentlichen Grundzügen erhaltenen Anlage von herausragender Bedeutung für die Ortsgeschichte"
Denkmalzone Fort Muhl, Mainz-Ebersheim,"Reste des Infanteriewerks Fort Muhl, 1909/10: Reste der ehemaligen Mannschafts- und Munitionsräume sowie sonstiger Baulichkeiten, überwiegend Eisenbetonbauten einschließlich ehemaligem Graben"
Im Töngeshof 8, Mainz-Ebersheim,"ehemaliges Herrenhaus (Sitz des kurmainzischen Amtskellers); repräsentativer kubischer Walmdachbau, Spätrenaissance, um 1650; Wappen Kurfürst Johann Philipp von Schönborn; platzbildprägend"
(an) Konrad-Adenauer-Straße 26, Mainz-Ebersheim,"Teil eines Bildstocks, spätbarocke Marienkrönung, bezeichnet 1761"
Römerstraße 5, Mainz-Ebersheim,"Gasthaus Darmstädter Hof; Bruchsteinbau (heute verputzt), spätklassizistische Motive, 1860er Jahre; straßenbildprägend"
Römerstraße 21, Mainz-Ebersheim,"Katholische Pfarrkirche St. Laurentius; barocker Saalbau, 1725–29, Turm mit Spitzhelm, 1768, neubarocke dreischiffige Erweiterung, 1908/09 von Ludwig Becker, Mainz; Römerstraße 21: , Rotsandstein, Werkstatt Gebrüder Decker, Mainz"
Römerstraße 23, Mainz-Ebersheim,"Katholisches Pfarrhaus; repräsentativer historisierender Gelbklinkerbau, 1896/97 nach Musterplan des Mainzer Dombauamtes; Gartenmauer 18. und 19. Jahrhundert mit Renaissance-Pforte, bezeichnet 1612"
(bei) Töngesstraße 1, Mainz-Ebersheim,"ehemaliger Bildstockaufsatz; spätbarocke reliefierte Dreifaltigkeitsgruppe, bezeichnet 1776"
am Harxheimer Weg südöstlich des Ortskerns, Mainz-Ebersheim,"Wegekreuz; Kruzifix über Altarsockel, Rotsandstein, bezeichnet 1843, erneuert 1918"
auf einer Anhöhe südlich des Ortes, Mainz-Ebersheim,"Wasserbehälter; bossenquaderverkleideter Rechteckbau, Jugendstil, bezeichnet 1905, von der Kulturinspektion Mainz"
inmitten von Weinbergen an der Kühlhohlchaussee nach Mommenheim im Süden der Gemarkung, Mainz-Ebersheim,"Wegekreuz; Altarkruzifix, Rotsandstein, bezeichnet 1780, gusseiserner Korpus und Einfriedung, 1894"
"Denkmalzone Bierothstraße 1–11 (ungerade Nummern), Poststraße 40, Veitstraße 1, 2, 3", Mainz-Finthen,"geschlossene regelmäßige Bebauung mit eineinhalb- bis zweigeschossigen spätgründerzeitlichen Kleinhäusern, um 1900"
"Denkmalzone Kirchgasse 2, 4, 6, 8, Borngasse 1, Poststraße 48, 53, 55, Jungenfeldstraße ohne Nummer", Mainz-Finthen,"historischer Ortsmittelpunkt mit Kirche, ehemaligem Rathaus, alter Schule, ehemaligem Adelshof der Gedult von Jungenfeld, ehemaliger Knabenschule, ehemaligem katholischem Pfarrhof sowie ein- und zweigeschossigen Wohn- und Geschäftshäuser, 18., 19. und 20. Jahrhundert"
"Denkmalzone Poststraße 3–9 (ungerade Nummern), Kurmainzstraße 2, Flugplatzstraße 1, 2, Adlergasse 9/11", Mainz-Finthen,"historische Eingangssituation zum engeren Kernbereich des Dorfes mit traditionell organisierten Hofanlagen (Poststraße 3, 5, 7, 9, Kurmainzstraße 2, 19. Jahrhundert), ehemaliger Poststation „Gasthaus zum Adler“ (Flugplatzstraße 1, 1850), und villenartigen Wohnhäusern (Adlergasse 9/11, Flugplatzstraße 2, 1920er Jahre)"
"Denkmalzone Poststraße 33, 35, 37", Mainz-Finthen,"Baugruppe des 19. Jahrhunderts aus Hakenhof, erste Hälfte des 19. Jahrhunderts; Wohnhaus, Bruchstein-Scheune, 19. Jahrhundert; eineinhalbgeschossiges Tagelöhnerhaus, Mitte des 19. Jahrhunderts; sandsteingegliedertes Wohnhaus, drittes Viertel des 19. Jahrhunderts"
Am Obstmarkt 2, Mainz-Finthen,"Obstmarkthalle; langgestreckter Backsteinbau mit historisierender Rotklinkerfassade, bezeichnet 1925"
"Am Obstmarkt 2, Kurmainzstraße 17", Mainz-Finthen,"unterkellerter Erweiterungsbau der Obstmarkthalle, Rotklinkerfassade, 1936"
Am Obstmarkt 4, Mainz-Finthen,"Hakenhof, drittes Viertel des 19. Jahrhunderts; eineinhalbgeschossiger sandsteingegliederter Bruchsteinbau, Bruchstein-Scheune"
Am Obstmarkt 31, Mainz-Finthen,"repräsentativer Krüppelwalmdachbau, teilweise Zierfachwerk, 1868, Aufstockung, Renaissance- und Jugendstilmotive, 1913 wohl von Jacob Struth; straßenbildprägend"
Bierothstraße 3, Mainz-Finthen,"ehemaliges Spritzenhaus; Bruchsteinbau, teilweise verbrettert, bezeichnet 1910, von Kreisbauinspektor Lucius"
Kettelerstraße, Mainz-Finthen,"Friedhof; barockisierende Kreuzigungsgruppe auf Unterbau, bezeichnet J. Struth Finthen, wohl um 1910"
Kirchgasse, Mainz-Finthen,"Kriegerdenkmal 1914/18 und 1939/45; Muschelkalkquaderstele mit Eisernem Kreuz, 1939 von Peter Dienstdorf, Wiesbaden, 1960 erweitert mit Stützenkranz mit Architrav, Beton"
Kirchgasse, Mainz-Finthen,"Kriegerdenkmal 1870/71; reliefierter Rotsandsteinobelisk, bezeichnet 1875"
Kirchgasse 4, Mainz-Finthen,"Katholische Pfarrkirche St. Martin; neuromanische dreischiffige Pseudobasilika, 1852–54 von Joseph Roedler, Mainz, Westturm spätgotisch, bezeichnet 1519, gotisierendes Obergeschoss 1910 wohl von Ludwig Becker, Mainz; am Turm Sandsteinkruzifix, bezeichnet 1763; ortsbildprägend"
Lambertstraße 14, Mainz-Finthen,"ehemalige Mädchenschule; zweiteiliger gründerzeitlicher Klinkerbau, 1896"
Poststraße 3, Mainz-Finthen,"Wegekreuz, spätbarock, bezeichnet 1779"
Poststraße 48, Mainz-Finthen,"ehemaliges Jungenfeldsches Haus; dreigeschossiger barocker Walmdachbau, bezeichnet 1719, Aufstockung 1886"
Poststraße 55, Mainz-Finthen,"ehemaliges Rathaus, heute Sparkasse; Krüppelwalmdachbau, im Kern eventuell um 1600, barocker Umbau im frühen 18. Jahrhundert; straßenbildprägend"
Poststraße 69, Mainz-Finthen,"ehemaliges Rathaus; 1928/29 Umbau eines Wohnhauses, im Kern aus der Mitte des 19. Jahrhunderts, in barockisierendem Heimatstil, bezeichnet 1928, vom Hochbauamt Mainz"
Poststraße 71, Mainz-Finthen,"Kloster der Schwestern von der Göttlichen Vorsehung (Mainz); historistische Baugruppe, bestehend aus: Schwesternhaus, gotisierender Quaderbau, Treppengiebel, 1853 ff., Erweiterung in den 1920er Jahren; Kapelle, neugotischer Ziegelbau, 1886/87 von Franz Schäfer; ehemalige Kleinkinder-Anstalt, zweiflügeliger Krüppelwalmdachbau, Jugendstilmotive, 1906; ehemalige Wirtschaftsgebäude, Backstein, Treppengiebel, Ende des 19. Jahrhunderts; an der Einfriedung ehemalige Totenkammer, um 1910; Heiligenhäuschen, 1920er Jahre"
Prunkgasse 79, Mainz-Finthen,"Villa Claß; Putzbau, um 1850, Aufstockung, Erker und Altan nach 1900, Giebelfassade mit Jugendstilmalereien"
Rosmerthastraße 46, Mainz-Finthen,"Katholische Kirche St. Hedwig, spätgotisches Sakramentshäuschen, 14. Jahrhundert; spätgotische Figurengruppe (heilige Sippe), frühes 16. Jahrhundert, neugotisches Gehäuse"
Sertoriusring, Mainz-Finthen,"Hessendenkmal; reliefierter Sandsteinobelisk auf Bruchsteinsockel, bezeichnet 1858, bauzeitliche Einfriedung"
am Ostrand der Gemarkung (Feldweg am Gonsbach), Mainz-Finthen,"Wasserbehälter; anspruchsvoller barockisierender Putzbau, 1900 von der Kulturinspektion Mainz"
am Rötherweg, Mainz-Finthen,"Wegekapelle; Putzbau, 19. Jahrhundert; Sandsteinkruzifix mit Bronzekorpus"
"





Am Obstmarkt 2", Mainz-Finthen,"Markthalle


"
"





Am Obstmarkt /Kurmainzstr.", Mainz-Finthen,"Markthalle (Anbau)


"
"





Am Obstmarkt 31", Mainz-Finthen,"Fachwerkhaus


"
"





Kirchgasse", Mainz-Finthen,"Kriegerdenkmal 1914/18 und 1939/45


"
"





Kirchgasse", Mainz-Finthen,"Kriegerdenkmal 1870/71


"
"





Kirchgasse 4", Mainz-Finthen,"Katholische Pfarrkirche St. Martin


"
"





Poststraße 3", Mainz-Finthen,"Wegekreuz (1779)


"
"





Poststraße 48", Mainz-Finthen,"ehemaliges Jungenfeldsches Haus


"
"





ehem. Jungenfeldsches Haus (Detail", Mainz-Finthen,"Portal)


"
"





ehem. Jungenfeldsches Haus (Detail", Mainz-Finthen,"Wappen am Portal)


"
"





ehem. Jungenfeldsches Haus (Detail", Mainz-Finthen,"Zierstein)


"
"





Poststraße 55", Mainz-Finthen,"ehemaliges Rathaus


"
"





Poststraße 71", Mainz-Finthen,"Kloster der Schwestern von der Göttlichen Vorsehung


"
"





Prunkgasse 79", Mainz-Finthen,"Villa Claß


"
"





Sertoriusring", Mainz-Finthen,"Hessendenkmal


"
"





Gemarkung am Rötherweg", Mainz-Finthen,"Heiligenhäuschen


"
"Denkmalzone Alte Kaserne (Kurt-Schumacher-Straße 41/43, ehemalige Artilleriestraße des 1. Nassauischen Feldartillerie-Regiments Nr. 27 Oranien)", Mainz-Gonsenheim,"südliche Hälfte des ursprünglich zwei Exerzierplätze umgreifenden Gebäudekomplexes aus Kommandeursbau, Stabsgebäude, Mannschaftsbau, Reithalle, Bau des Quartiermeisters mit Kasino, Remisen und weiteren Kleinbauten; kleinteilig aufgelockerte Gebäudetrakte in Klinkermauerwerk und Fachwerk mit Schieferdächern, 1893–95, um 1905 erweitert, Kaserne bis 1930, danach Aufteilung in Kleinwohnungen mit Kleingärten; militärgeschichtlich bedeutendes Beispiel eines ländlichen Kasernentyps; beeinflusste die zeitgenössische Wohnhausarchitektur Gonsenheims"
Denkmalzone Breite Straße 5–11 (ungerade Nummern), Mainz-Gonsenheim,"späthistoristisches Ensemble, um 1900, mit anspruchsvollen Wohnhäusern, ehemaliger Gemeinde-Apotheke (Nr. 9, 1899) und Postamt (Nr. 5, 1903)"
"Denkmalzone Breite Straße 49–55 (ungerade Nummern), Wilhelm-Raabe-Straße 5", Mainz-Gonsenheim,"einheitliches Ensemble der späten Gründerzeit, aus ein- und eineinhalbgeschossige Klinkerbauten, um 1900"
"Denkmalzone Breite Straße 58–64 (gerade Nummern), Kurt-Schumacher-Str. 33", Mainz-Gonsenheim,"Gruppe doppelgeschossiger Wohn- und Geschäftshäuser, um 1900 (Nr. 60 Neubau) in der Blickachse der evangelischen Kirche, von städtebaulicher Bedeutung"
"Denkmalzone Friedrichsstraße 1–21 (ungerade Nummern), Heidesheimer Straße 45, 47", Mainz-Gonsenheim,"Ensemble vornehmer Sommerhäuser und Villen in malerischer Stilauffassung , typisch für das Baugeschehen im Waldvillenviertel, Ende des 19. Jahrhunderts bis gegen 1914"
"Denkmalzone Gerhart-Hauptmann-Straße 36, 38, 42, 44, 46, 50, 65, Maler-Becker-Straße 5", Mainz-Gonsenheim,"Ensemble eineinhalb- und zweigeschossiger villenartiger Wohnhäuser mit malerisch gruppierter Massenverteilung, Jugenstilmotive, mit schmiedeeisernen Vorgartenzäunen, 1905–08"
Denkmalzone Heidesheimer Straße 53–65 (ungerade Nummern), Mainz-Gonsenheim,"Gruppe von sechs villenartigen Wohnhäusern, reduzierter Landhausstil, Varianten eines Musterhaustyps, um 1910"
"Denkmalzone Kapellenstraße 9, 11, 12, 15, 16, Lennebergstarße 4, 6, 6a/6b, 8", Mainz-Gonsenheim,"geschlossener Teil des Waldvillenviertels, 1900–10, veranschaulicht die Spielarten der lokalen Villenarchitektur"
"Denkmalzone Ortskern (Budenheimer Straße, Ellenbogenstraße, Grabenstraße, Im Niedergarten, Kirchgäßchen, Kirchstraße, Klosterstraße, Mainzer Straße, Ölwiesenstraße, Pfarrstraße, Raiffeisenstraße, Schmiedegasse, Gonsbach zwischen An der Oberpforte und Im Niedergarten)", Mainz-Gonsenheim,"Kernbereich des lang gestreckten bis zum Spätmittelalter besiedelten Straßendorfes in der Ausdehnung des frühen 19. Jahrhunderts zwischen Grabenstraße und Gonsbach, mit Kirche, Rathaus, Schulhaus; Aufreihung von Haken- und Vierseithöfen mit ein- bis zweigeschossigen Wohnhäuser des 16. bis 20. Jahrhunderts, Scheunenkranz, an Grabenstraße und Budenheimer Straße Arbeiter- und Handwerkerhäuser des späten 19. Jahrhunderts"
"Denkmalzone Siedlung Friedrich-Ebert-Platz (Friedrich-Ebert-Platz 1, 2, 3, 4, 6, 8, Adam-Riese-Straße 2, Graf-Stauffenberg-Straße 36, 45a, Friedensstraße 38/40, Waldstraße 18/Eleonorenstraße 42, Waldstraße 20/Eleonorenstraße 41, Waldstraße 21/23, 22/24, Eleonorenstraße 43/Oranienstraße 7, Eleonorenstraße 44/Oranienstraße 5, Oranienstraße 8)", Mainz-Gonsenheim,"Arbeitersiedlung von der Gemeinde Gonsenheim errichtet, zweigeschossige Doppel- und Einzelhäuser mit Walm-, Krüppelwalm- oder Mansardwalmdächern, barockisierender Heimatstil oder neuklassizistische oder expressionistische Motive, 1925/26"
"Denkmalzone Siedlung Lennebergplatz (Lennebergplatz, An der Prall, Arndtstraße, Heidesheimer Straße 72, 74, Herderplatz, Kapellenstraße 33/35, 37/39, Lennebergstraße 14–40 (gerade Nummern), Reinhold-Schneider-Straße, Theodor-Körner-Straße 4–18 (gerade Nummern), 3–13 (ungerade Nummern))", Mainz-Gonsenheim,"für die französische Besatzung, 1921–24 von der Reichsvermögensverwaltung errichtet, freistehende Einzel- und Doppelhäuser entlang von Wegesystemen mit kennzeichnenden Platzanlagen und dem Wechsel von axialen und radialen Elementen, zweigeschossige Putzbauten mit gaubenbesetzten Walmdächern, Formen des Heimatstils und des Neuklassizismus. Die hierarchische Gliederung der Bewohner spiegelt sich in abgestuften Detailformen von Fensterrahmungen und Dachdeckungen, in ihrer ursprünglichen Struktur erhaltene Anlage, bemerkenswertes Zeugnis der Siedlungsarchittektur der 1920er Jahre, von städtebaulichem Rang"
Wikipedia, Mainz-Gonsenheim,ilderwunsch an bestimmtem Ort
"Denkmalzone Baentschstraße 1–13 (ungerade Nummern), Mombacher Straße 17, 19, 21", Mainz-Hartenberg-Münchfeld,"Baugruppe in steiler Hanglage, für die Beamten-Baugenossenschaft erbaute zehn fünfgeschossige Wohnhäuser mit romanischen, gotischen, Renaissance- und Jugendstilformen, 1905, Architekten Gebrüder Mertes"
"Denkmalzone ehemaliges Friedenspulvermagazin Nr. 20, so genannte Alte Patrone (Am Judensand 57–69 (ungerade Nummern))", Mainz-Hartenberg-Münchfeld,"ehemalige Munitionsfabrik, 1908 in Heimatstilformen erbaut, Gebäudekomplex aus eingeschossigen, in Traufstellung um einen trapezförmigen Platz gruppierte Putzbauten (Nr. 69 Hauptgebäude, Nr. 63/65 Magazinbau, Nr. 61 Remise, Nr. 57 und 67 durch Neubauten ersetzt)"
Denkmalzone Judensand (Alter Judenfriedhof; Mombacher Straße), Mainz-Hartenberg-Münchfeld,"am Platz eines vom 1. bis 4. Jahrhundert belegten römischen Friedhofs, jüdische Gemeinde in Mainz seit dem 10. Jahrhundert belegt, der Friedhof seit dem 13. Jahrhundert, dieser nach Vertreibungen und Zerstörungen seit 1583 wieder im Besitz der jüdischen Gemeinde, 1880 geschlossen; weit über 1000 Grabsteine, 1700 bis 1880, überwiegend Rot- oder Gelbsandstein, im 19. Jahrhundert aufwändiger, meist klassizistisch; „Denkmalfriedhof“, 1926 angelegt auf der Erweiterung von 1862 mit 187 mittelalterlichen Grabsteinen, meist Muschelkalk, 1049 bis 1420"
Denkmalzone ehemalige Königliche Conserven-Fabrik (Mombacher Straße 87-91), Mainz-Hartenberg-Münchfeld,"Gelände der ehemaligen Königlichen Conserven-Farbrik, die für den militärischen Bedarf in der Festungsstadt Mainz 1873/74 eingerichtet worden war; die Fabrikgebäude nicht erhalten, nur einige Nebengebäude: Nr. 89, späteres Dienstwohngebäude, Fachwerkwohnhaus, vor 1870, Veranda 1871, als einziges erhaltenes Gebäude aus der ehemaligen Rayonzone von Mainz von besonderer Bedeutung; Nr. 87 , Massivbau auf hohem Sockelgeschoss, um 1900, Nr. 91 ehemalige Spenglerei, Backsteinbau, um 1910; zweischalige Stützmauer, Zeugnis der für die ehemalige Festungsstadt Mainz charakteristischen und bedeutsamen Einrichtung"
Am Fort Gonsenheim 151, Mainz-Hartenberg-Münchfeld,"Evangelische Auferstehungskirche; breitgelagerter Beton-Klinkerbau mit überkragendem Flachdach, gläserner Eingangsfront, Freitreppe und Kampanile, 1959–62, Architekt Hans-Joachim Lenz, umlaufender Betonfries von Heinz Hemrich; zugehörig Gemeindehaus, Kindergarten und Pfarrhaus, allesamt flachgedeckte Betonkuben, Innenhof"
Am Fort Gonsenheim, Mainz-Hartenberg-Münchfeld,Gonsenheimer Tor
Johann-Maria-Kertell-Platz, Mainz-Hartenberg-Münchfeld,"Kavalier Hauptstein; eingeschossiges Schulterflankenblockhaus mit risalitartigen, zinnenbekrönten Eingängen und paarig angeordneten Rundbogenfenstern, 1873/79"
Kantstraße 2, Mainz-Hartenberg-Münchfeld,"Arne-Jacobsen-Bau Büro- und Lagergebäude; Flachdachbau mit vorgehängter Polyester-Rasterfassade und drei umlaufenden Fensterbändern, 1969, Architekt Arne Jacobsen; zugehörig vorgelagerter Parkplatz mit Baum- und Beetraster"
Mombacher Straße 54 und 56, Mainz-Hartenberg-Münchfeld,"Nr. 56 Mannschaftsgebäude der Neuen Golden-Ross-Kaserne, großvolumiger Backsteinbau, Nr. 54 Wirtschaftsgebäude, kleiner Walmdachbau, 1913"
Mombacher Straße 80, Mainz-Hartenberg-Münchfeld,"ehemaliger Lokomotivschuppen; Backsteinbau, an Giebelseiten und Rückwand mit bossierten Sandsteinen verkleidet, große Bogenfenster (teilweise vermauert), 1906"
Rheingauwall, Mainz-Hartenberg-Münchfeld,"zwei Eisenbahnüberführungen; Stahltrogbrücke mit eisernem Geländer, klinkerverkleidete Stützmauer, 1904, Architekten Merkel und Konsorten"
Wallstraße, Mainz-Hartenberg-Münchfeld,"ehemaliges Fort Hartenmühle; Teil der 1873 erweiterten Wallbefestigung; Mauerreste aus Rot- und Gelbsandstein, Tonnengewölbe (Mauerreste im Hartenbergpark, Reste der Kasematten oberhalb der Häuser Wallstraße 53–59)"
"Wallstraße 53, 55 und 57", Mainz-Hartenberg-Münchfeld,"drei viergeschossige Wohnhäuser mit Mansarddächern (Nr. 55 aufgestockt), 1901, Architekt Wilhelm Hahn"
Denkmalzone Am Kartäuserhof 13, Mainz-Hechtsheim,"Hofanlage, spätbarockes Wohnhaus, 18. Jahrhundert, Umbau um 1847, Ökonomiegebäude um 1850"
"Denkmalzone Bergstraße 22, 37, 39, 43", Mainz-Hechtsheim,"dorftypisches Ensemble öffentlicher und konfessioneller Bauten: Nr. 43 katholische Pfarrkirche, Nr. 22 spätbarockes Pfarrhaus, Nr. 39 ehemaliges Schwesternhaus, 1907, Nr. 37 ehemaliges Schulhaus, 1841, Architekt Peter Wetter; Baugruppe von städtebaulicher Bedeutung und ortsgeschichtlicher Aussage"
Denkmalzone Jüdischer Friedhof (Heuerstraße), Mainz-Hechtsheim,"1882 angelegt, letzte Bestattung wohl 1938; 47 Grabsteine ab 1884; aufwändiger Grabstein S. Kapp (gestorben 1891)"
"Denkmalzone Ortskern (Am Kartäuserhof, Eckgasse, Froschmarkt, Grauelstraße, Heuerstraße, Lindenplatz)", Mainz-Hechtsheim,"dörflich geprägtes Ortsgefüge, spätmittelalterliches Straßen- und Wegenetz, Vierseithöfen des 18. und 19. Jahrhunderts mit Toranlagen und Kelterhäusern (darunter Grauelstraße 1-3, ehemaliger Zehnthof des Mainzer Liebfrauenstiftes)"
(an) Alte Mainzer Straße 4, Mainz-Hechtsheim,"Toranlage, frühes 19. Jahrhundert"
Alte Mainzer Straße 6, Mainz-Hechtsheim,"Hofanlage, 19. Jahrhundert; stattliches Wohnhaus, wohl um 1860/70, Backsteinscheune mit Taubenhaus"
(bei) Alte Mainzer Straße 30, Mainz-Hechtsheim,"Wegekapelle; Walmdachbau, um 1820"
Am Kartäuserhof 9, Mainz-Hechtsheim,"ehemaliger Kartäuserhof; Wohnhaus, spätbarocker Winkelbau, Mitte des 18. Jahrhunderts; ehemaliges Kelterhaus mit Krüppelwalmdach, Werkstatt, Waschküche und Scheune 19. Jahrhundert, Stall nach 1872; straßenbildprägend"
(gegenüber) Am Kartäuserhof 13, Mainz-Hechtsheim,"Wegekreuz; Altarkreuz, Rotsandstein, 19. Jahrhundert"
Bergstraße 22, Mainz-Hechtsheim,"Katholisches Pfarrhaus; spätbarocker Walmdachbau, 1792/93"
Bergstraße 43, Mainz-Hechtsheim,"Katholische Pfarrkirche St. Pankratius; im Kern wohl romanischer Turm, barockes Langhaus, bezeichnet 1752, neugotische Erweiterung als dreischiffige Stufenhalle, 1901/02 von Ludwig Becker; ortsbildprägend; am Südportal spätbarocke Kreuzigungsgruppe; am Turm Gedenkstein M. Klein († 1825); Friedhof mit neugotischer Leichenhalle, letztes Viertel des 19. Jahrhunderts; Veteranenstein, 1839; Kriegerdenkmal 1870/71, bezeichnet 1873"
Heuerstraße 6, Mainz-Hechtsheim,"Wohnhaus eines Vierseithofs, Eckhaus, teilweise Fachwerk (verputzt), bezeichnet 1746"
Heuerstraße 14, Mainz-Hechtsheim,"Alte Schule; gründerzeitlicher Backsteinbau mit Walmdach, bezeichnet 1886"
(in) Mittelstraße 7, Mainz-Hechtsheim,"Wandmalerei im Treppenhaus, 1906/07"
Morschstraße/Abzweigung Bischofsheimer Weg, Mainz-Hechtsheim,"Wegekreuz; Altarkruzifix, Rotsandstein, bezeichnet 1869"
Morschstraße/Einmündung Im Zuckergarten, Mainz-Hechtsheim,"Wegekapelle; gotisierender Putzbau, wohl gegen 1900"
(bei) Ringstraße 41, Mainz-Hechtsheim,"Wegekapelle; Putzbau in barockisierendem Heimatstil, um 1910/20"
am Weisenauer Weg, Mainz-Hechtsheim,"Wasserbehälter; historisierender Zweckbau, um 1910 von Kulturinspektion Mainz"
"Denkmalzone Ortskern (Berghofstraße, Deutschhausgasse, Hans-Zöller-Straße, Im Dorfgraben, Marienhofstraße, Markt, Mohnstraße, Oppenheimer Straße, Pfarrer-Goedecker-Straße, Pfarrgasse, Spritzengasse)", Mainz-Laubenheim,"historische Bausubstanz des 16. bis 19. Jahrhunderts, mit dem seit dem Spätmittelalter gewachsenen Wege- und Straßennetz um den zentralen Marktplatz, mit Herrschafts-, Winzer- und Bauernhöfen, Tagelöhner- und Arbeiterhäusern, ein anschauliches Bild der Sozialstruktur des historischen Dorfes gebend"
Am Alten Spritzenhaus 3, Mainz-Laubenheim,"Wohnhaus, Renaissancebau, im Kern von 1585, Fachwerk bezeichnet 1605, Umbauten bezeichnet 1839 und 1883"
Berghofstraße 6, Mainz-Laubenheim,"so genanntes Sienersches Haus; barocke Hofanlage, 18. Jahrhundert; Wohnhaus, teilweise Fachwerk (verputzt), erste Hälfte des 18. Jahrhunderts; Bruchsteinscheune, teilweise Fachwerk, mit Krüppelwalmdach; Spolie, 16. Jahrhundert"
Deutschhausgasse 7, Mainz-Laubenheim,"so genanntes Deutschhaus; ehemaliger Winzerhof; barocker Putzbau, bezeichnet 1722 und 1724"
Hans-Zöller-Straße 13, Mainz-Laubenheim,"Erthaler Hof; vierseitiger Winzerhof, letztes Viertel des 18. Jahrhunderts; spätbarocker Mansardwalmdachbau; straßenbildprägend"
Hans-Zöller-Straße 19, Mainz-Laubenheim,"Villa Schott; spätklassizistischer Walmdachbau, frühe 1840er Jahre, 1878 umgebaut"
Marienhofstraße 1, Mainz-Laubenheim,"Marienhof, ehemaliger Liebfrauenstifthof; herrschaftlicher spätbarocker Winzerhof; langgestreckter Putzbau, angeblich 1746, bezeichnet 1762, Rokoko-Hausmadonna, bezeichnet 1767"
Marienhofstraße 14, Mainz-Laubenheim,"so genannter Kappelhof; barockes Fachwerkhaus (verputzt) mit Mansardwalmdach, wohl erste Hälfte des 18. Jahrhunderts; Scheune 19. Jahrhundert; anscheinend abgerissen und durch modernes Wohnhaus ersetzt"
Marktplatz, Mainz-Laubenheim,"Laufbrunnen; klassizistischer Brunnenstock, bezeichnet 1829"
Marktplatz, Mainz-Laubenheim,"ehemaliges Waagehaus; eingeschossiger Pyramidendachbau, Ende des 19. Jahrhunderts, Umbau wohl in den 1920er Jahren; platzbildprägend"
Marktplatz 8, Mainz-Laubenheim,"ehemalige „Domäne“; Hofanlage; Wohnhaus, teilweise Fachwerk (verputzt), im Kern wohl vom Anfang des 16. Jahrhunderts, hofseitig Barockportal, bezeichnet 1774, zweiteilige Toranlage, Kelterhaus 1721 (erneuert), Bruchsteinscheune 1871"
Oppenheimer Straße 6, Mainz-Laubenheim,"Evangelische Pfarrkirche; hausartiger spätgründerzeitlicher Saalbau, bezeichnet 1894/95 von Adolph Umber"
Oppenheimer Straße 8, Mainz-Laubenheim,"Mainzer Hof, Nebelsches Haus; großvolumiger spätbarocker Walmdachbau, Mitte des 18. Jahrhunderts"
Pfarrer-Goedecker-Straße 29, Mainz-Laubenheim,"Katholisches Pfarrhaus; klassizistischer Putzbau, 1828–30"
Pfarrer-Goedecker-Straße 31, Mainz-Laubenheim,"Katholische Pfarrkirche Maria Heimsuchung, barocker Saalbau, 1717–20, dreischiffige neubarocke Erweiterung als Halle, 1907/08 von Ludwig Becker, Mainz; ortsbildprägend; Friedhof mit bauzeitlicher Umfassung; Kreuzigungsgruppe, bezeichnet 1831; klassizistische Sandsteingrabmäler, erste Hälfte des 19. Jahrhunderts; neugotische Leichenhalle, zweite Hälfte des 19. Jahrhunderts; Kriegerdenkmal 1870/71, Rotsandstein, um 1900"
