Andreasstraße,Altrich,"neugotisches Altarkreuz, Ende des 19. Jahrhunderts",49.95856,6.910515
Andreasstraße 31,Altrich,"ehemalige Schule mit Turnhalle und Lehrerwohnhaus (?); winkelförmige Anlage, Reformarchitektur, kurz vor oder nach dem Zweiten Weltkrieg",49.956659,6.911467
(zu) Andreasstraße 55,Altrich,"Fachwerkscheune, 19. Jahrhundert",49.955216,6.908781
Andreasstraße 71,Altrich,"spätklassizistisches Wohnhaus, bezeichnet 1867",49.954869,6.907155
Borschrech 12,Altrich,"Hofanlage; repräsentativer Krüppelwalmdachbau, bezeichnet 1888, Nebengebäude mit Backhaus und Scheune oder Remise",49.958856,6.909257
Büscheid 9,Altrich,"Katholische Filialkirche St. Quirinus; dreiachsiger gotisierender Saalbau, Ende des 19. Jahrhunderts",49.961458,6.907649
Büscheider Weg,Altrich,"Wegekreuz; barockes Schaftkreuz, wohl nachträglich bezeichnet 1848",49.961238,6.910874
(bei) Büscheider Weg 2,Altrich,"Wegekreuz; Schaftkreuz, Rotsandstein, bezeichnet 1659",49.961093,6.911314
Schulstraße 1a,Altrich,"Katholische Pfarrkirche St. Andreas; fünfachsiger gotisierender Saalbau, 1873",49.957419,6.9110000
Schneitkaul,Altrich,"Altarkreuz; Altarunterbau mit Kreuzigungsbildstock, 18. Jahrhundert, Kruzifix eventuell jünger",49.95677,6.910874
(bei) Zum Brühl 7,Altrich,"Wegekreuz; Schaftkreuz, Rotsandstein, bezeichnet 1703, Abschlusskreuz bezeichnet 1866",49.956115,6.913443
"Andreasstraße 1–5, nordöstlich der Ortslage an der Straße nach Wittlich",Altrich,"Gut Kirchhof; ehemals kurfürstliches Gut; langgestreckter L-förmiger Bau (Nr. 2 und 3), kleiner kubischer Mansardwalmdachbau, Haupthaus, eingeschossiges Wirtschaftsgebäude, spätklassizistisches Wohnhaus und Fachwerkscheune, zweite Hälfte des 19. Jahrhunderts; Wegekreuz bei Gut Kirchhof; Kreuzigungsbildstock, bezeichnet 1714",49.961568,6.913228
bei Neuenhof südlich der Ortslage,Altrich,"Kapelle; Putzbau, 19. Jahrhundert (?)",49.95677,6.910874
"(gegenüber) Haardt 9, südwestlich der Ortslage bei Hof Haardt",Altrich,"Kapelle; Putzbau, wohl von 1720",49.943084,6.895675
"nördlich der Ortslage an der Straße nach Wittlich, nahe der Lieserbrücke",Altrich,"Wegekreuz; barocker Kreuzigungsbildstock, 18. Jahrhundert",52.866262,14.057547
nordöstlich der Ortslage an einem Wirtschaftsweg,Altrich,"Wegekreuz; barockes Schaftkreuz, bezeichnet 1744",49.95677,6.910874
nördlich der Ortslage im Wald,Altrich,"Villa Altrich; historistisches Wohnhaus, Fachwerk auf Quadersockel, wohl vom Ende des 19. oder aus dem 20. Jahrhundert",52.866262,14.057547
"nördlich der Ortslage im Wald, in der Nähe der Villa Altrich",Altrich,"Wegekreuz; barockes Schaftkreuz, bezeichnet 1760, angeblich 1855 erneuert",52.866262,14.057547
"östlich der Ortslage, auf einem Feld jenseits der Eisenbahnlinie",Altrich,"Wegekreuz; neugotisches Altarkreuz, Rotsandstein, Ende des 19. Jahrhunderts",48.730297,8.295717
(bei) Im Haussauer Tal 6,Arenrath,"Kreuzigungsbildstock, bezeichnet 1713","",""
"Kirchstraße, auf dem Friedhof",Arenrath,"Schaftkreuz, bezeichnet 1742; Heiligenhäuschen, Rotsandstein, 18. Jahrhundert",48.074934,8.643239
Kirchstraße 3,Arenrath,"Wohnhaus, zweite Hälfte des 19. Jahrhunderts",49.952805,6.741578
Kirchstraße 5,Arenrath,"Katholische Pfarrkirche St. Alexius; vierachsiger klassizistischer Saalbau, 1855; Kriegerdenkmal, Erster und Zweiter Weltkrieg",49.952486,6.741578
"(neben) Hof Hütt 9, in Hütt nördlich der Ortslage",Arenrath,"Kapelle; Putzbau mit Dachreiter, bezeichnet 1910",49.966366,6.745979
nordöstlich der Ortslage,Arenrath,"Oberer Hof Mellich; Hofhaus, bezeichnet 1792, Umfassungsmauern und Hofgebäude älter",49.952956,6.742126
südlich der Ortslage an der Straße nach Niersbach,Arenrath,"Wegekapelle; Putzbau, bezeichnet 1894; Kreuzigungsbildstock, Rotsandstein, bezeichnet 1695",51.9335,12.225388
Koblenzer Straße,Bausendorf,"Wegekapelle; Putzbau, 19. Jahrhundert",50.012734,6.999457
(bei) Koblenzer Straße 16,Bausendorf,"Heiligenhäuschen; rund geschlossener Mauerblock, 18. oder 19. Jahrhundert",50.012618,6.999304
Kondelstraße 1,Bausendorf,"Katholische Pfarrkirche St. Servatius; vierachsiger Saalbau, 1865",50.013828,6.996654
Wyttenbachstraße 6,Bausendorf,"Pfarrhaus; barocker Krüppelwalmdachbau, um 1800",50.014389,6.995226
Am Hohlberg 10,Bausendorf,"Fachwerkhaus, teilweise massiv, Backofenvorbau, erste Hälfte des 19. Jahrhunderts",50.019986,6.984096
Heinzerather Straße,Bausendorf,"Katholische Filialkirche; kleiner Saalbau, wohl kurz nach 1945",50.02207,6.977502
bei der Heinzerather Mühle nordwestlich des Ortes,Bausendorf,"Katholische Kirche St. Bartholomäus; gotisierender Saalbau, 17. Jahrhundert; Gesamtanlage mit umfriedetem Kirchhof und Kirchhofskreuz, bezeichnet 1657 und 1960",50.012867,6.995298
"





Bausendorf, Kondelstraße 1",Bausendorf,"Katholische Pfarrkirche St. Servatius


",50.013828,6.996654
"





Olkenbach, Heinzerather Straße",Bausendorf,"Katholische Filialkirche


",50.02207,6.977502
"





Olkenbach, bei der Heinzerather Mühle",Bausendorf,"Katholische Kirche St. Bartholomäus


",50.012867,6.995298
"Denkmalzone ehemaliges Augustiner-Chorherrenstift Springiersbach (Karmelitenstraße 2, nördlich der Ortslage)",Bengel (Mosel),"heute Karmeliterkloster

Kirche St. Abrunculus; Säulenbasen des Gründungsbaus, 1127–36, pilastergegliederter Saalbau, 1769–72;
vierflügelige Klosteranlage: Ostflügel 1680, Wiederaufbau nach Brand von 1940, Nordflügel 1720; ehemaliges Abtshaus, 1629; Rokokoportal der ehemaligen Gerberei;
Kreuzigungsbildstock, bezeichnet 1691

",50.015367,7.062231
südöstlich der Ortslage an einem Seitenbach der Dhron,Morbach,"ehemalige Mühle; Fachwerkhaus, teilweise massiv oder verschiefert, 19. Jahrhundert",49.808557,7.121403
Von-Gesner-Straße 25,Morbach,"Katholische Kapelle St. Valentin; zweiachsiger Saalbau, 1770",49.777788,7.082614
"





Morbach, Birkenfelder Straße 1",Morbach,"Katholische Pfarrkirche St. Anna


",49.810248,7.120334
"





Bischofsdrhon, Paulinusstraße 19",Morbach,"Pfarrhaus


","",""
"





Bischofsdrhon, Paulinusstraße 21",Morbach,"Katholische Pfarrkirche St. Paulinus


","",""
"





Hundheim, östlich der Ortslage am Ufer der Dhron",Morbach,"Burg Baldenau


",49.835919,7.1528
"





Hunolstein",Morbach,"ehemaliges Schloss Hunolstein


",49.797847,7.048307
"





Hunolstein, Hunolstein 68",Morbach,"Katholische Filialkirche St. Johann Baptist


",49.79926,7.049978
"





Rapperath",Morbach,"zwei Wegekapellen


",49.81444,7.100545
"





Rapperath, Wendalinusgasse 1",Morbach,"Katholische Pfarrkirche St. Wendelin


",49.815497,7.099269
"
 Commons",Morbach,"Kulturdenkmäler in Morbach – Sammlung von Bildern, Videos und Audiodateien
",54.084368,-7.423354
Denkmalzone Ortskern,Mülheim an der Mosel,historische Bausubstanz vorwiegend des 18. und 19. Jahrhunderts,"",""
Gartenstraße 7,Mülheim an der Mosel,"Fachwerkhaus, teilweise massiv",47.242215,8.181227
Hauptstraße 6,Mülheim an der Mosel,"Weingut Josef Hain; langgestreckter späthistoristischer Wohn- und Verwaltungsbau, Reformarchitektur-Einfluss, Anfang des 20. Jahrhunderts",47.539495,8.821717
Hauptstraße 8/10,Mülheim an der Mosel,"ehemaliges kurpfälzisches Amtshaus; neunachsiger Barockbau, 1785/86",47.539507,8.821914
Hauptstraße 10,Mülheim an der Mosel,"Katholische Kirche St. Maria; Saalbau, 1772/73; Kriegerdenkmal 1914/18, Obelisk mit Adler",47.539525,8.822049
Hauptstraße 14,Mülheim an der Mosel,"stattliches Fachwerk-Quereinhaus, teilweise massiv, Mansarddach, 18. Jahrhundert",47.087746,7.423444
Hauptstraße 17,Mülheim an der Mosel,"stattliches Fachwerkhaus, teilweise massiv, verputzt, zweite Hälfte des 18. oder 19. Jahrhundert, im Kern wohl älter",47.539847,8.82098
Hauptstraße 21,Mülheim an der Mosel,"Fachwerkhaus, teilweise massiv oder verputzt, 17. Jahrhundert",47.544914,8.841192
Hauptstraße 25,Mülheim an der Mosel,"Fachwerkhaus, teilweise massiv, 17. oder 18. Jahrhundert",47.53986,8.821788
Hauptstraße 37,Mülheim an der Mosel,"Weingut Richter; stattlicher barocker Mansarddachbau, 1774",47.540188,8.823001
Hauptstraße 64,Mülheim an der Mosel,"Eckwohnhaus, ehemaliger Adelshof; stattlicher Krüppelwalmdachbau, heutiges Erscheinungsbild barock, im Kern sicher älter, unter anderem bezeichnet 1576",47.547554,8.846393
Hauptstraße 81/83,Mülheim an der Mosel,"Richtershof, vormals Weingut Artur Richter; Nr. 81 Mansarddachbau, bezeichnet 1809; langgestrecktes Bruchstein-Rückgebäude, 19. Jahrhundert; Nr. 83 (Kellerei), Bruchstein, spätes 19. Jahrhundert, mit neugotischem jüngerem Teil, um 1900",47.863284,16.377572
Hauptstraße 85,Mülheim an der Mosel,"Weingut Max Ferdinand Richter; langgestreckter, vielteilig gegliederter Bruchstein-Baukomplex, um 1900; vorgelagert als niedriger Sockel aus dem Terrain ragende Keller",47.863006,16.377644
(an) Kirchstraße 2,Mülheim an der Mosel,"barocke Haustür, zweite Hälfte des 18. Jahrhunderts",53.139677,7.619717
Kirchstraße 5,Mülheim an der Mosel,"stattliches Fachwerkhaus, teilweise massiv, 18. Jahrhundert",51.697639,6.171974
Kirchstraße 7,Mülheim an der Mosel,"Evangelische Pfarrkirche; Saalbau, 1669–75, Turm 13. aus dem Jahrhundert; am Westrand des Kirchhofs Familiengrabfelder, 19. und frühes 20. Jahrhundert",51.697817,6.172046
Kirchstraße 9,Mülheim an der Mosel,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",53.138375,7.619115
Kirchstraße 15,Mülheim an der Mosel,"Pfarrhaus (?); Krüppelwalmdachbau, bezeichnet 1784",53.079746,7.395075
Veldenzer Straße 2,Mülheim an der Mosel,"Hofanlage; Mansarddachbau, teilweise Fachwerk, bezeichnet 1768, Fachwerkscheune",49.860298,7.044274
Veldenzer Straße 12,Mülheim an der Mosel,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",49.860298,7.044274
Veldenzer Straße 22,Mülheim an der Mosel,"Wohnhaus; eingeschossiger Mansarddachbau, wohl vom Ende des 18. Jahrhunderts oder um 1800",49.860298,7.044274
südöstlich oberhalb der Ortslage,Mülheim an der Mosel,"Weinbergshäuschen; kleiner Bruchsteinbau, teilweise Fachwerk, Haubendach, wohl aus dem 18. Jahrhundert","",""
südöstlich oberhalb der Ortslage an der L 158,Mülheim an der Mosel,"Weinbergshaus Elisenberg; eineinhalbgeschossiger klassizistischer Walmdachbau, bezeichnet 1823","",""
Denkmalzone Ortskern,Musweiler,"je zwei winkelförmig aneinanderstoßende, einheitlich gestaltete Quereinhäuser, erste Hälfte und Mitte des 19. Jahrhunderts (Nr. 1 und 2, 3 und 4 sowie 10–12); zugehörig vier weitere Hofanlagen (Nr. 6–9) und die Brunnenanlage neben Haus Nr. 1",50.010829,6.800552
(neben) Ortsstraße 1,Musweiler,"Brunnenanlage, Sandstein, 19. Jahrhundert",50.012751,6.794587
Ortsstraße 5,Musweiler,"Katholische Filialkirche St. Martin; zweiachsiger Saalbau, 1769, Westturm 1879, Sakristei 1887",50.012751,6.794587
Ortsstraße 7,Musweiler,Hofanlage,50.012595,6.79324
Ortsstraße 11,Musweiler,"stattliches Quereinhaus, bezeichnet 1855",50.012595,6.79324
südwestlich der Ortslage an der Salm,Musweiler,"Meesenmühle; Fachwerkhaus, 19. Jahrhundert, Bruchstein-Wirtschaftsgebäude",50.010829,6.800552
Dhrontalstraße,Neumagen-Dhron,"Wegekreuz; Sockelkreuz, bezeichnet 1877",49.858695,6.911611
Dhrontalstraße 4,Neumagen-Dhron,"Quereinhaus; Krüppelwalmdachbau, Bruchstein, bezeichnet 1902",49.861256,6.910263
Domfreihof 1,Neumagen-Dhron,"Alte Kirche; Umfassungsmauern des Schiffs der 1910 profanierten Kirche, bezeichnet 1700",49.863567,6.906446
Domfreihof 3,Neumagen-Dhron,"Wohnhaus; stattlicher Krüppelwalmdachbau, bezeichnet 1762",49.863939,6.906634
Im Hof,Neumagen-Dhron,Kriegerdenkmal 1914/18; Bruchsteinpfeiler mit überlebensgroßem Soldaten,49.863573,6.908476
Im Hof 3,Neumagen-Dhron,"stattlicher Streckhof; neugotischer Bruchsteinbau und -wirtschaftsgebäude, um 1900",49.863805,6.907317
Im Hof 5/6,Neumagen-Dhron,"Parallelhof (ehemaliger Tholeyerhof); langgestreckter Krüppelwalmdachbau, Wirtschaftsgebäude, 18. Jahrhundert",49.863608,6.907946
Im Hof 7,Neumagen-Dhron,"malerisches Mühlenanwesen; Bruchsteinbau und -wirtschaftsgebäude, 19. und frühes 20. Jahrhundert",49.863498,6.907443
Im Hof 15,Neumagen-Dhron,"Wohnhaus; barocker Massivbau, Fachwerkgiebel, 18. Jahrhundert",49.863527,6.907946
In Folz,Neumagen-Dhron,"Kreuzigungsbildstock, bezeichnet 1668",49.860948,6.908071
(gegenüber) In Folz 11,Neumagen-Dhron,"Pietà-Relief, 17. oder 18. Jahrhundert",49.862307,6.907155
In Folz 15,Neumagen-Dhron,"ehemalige Schule (?); zweiflügliger Walmdachbau, Reformarchitektur, expressionistischer Einfluss, um 1920/30",49.862028,6.907712
In Folz 29,Neumagen-Dhron,"stattlicher Massivbau, teilweise Fachwerk, 18. Jahrhundert",49.861059,6.908098
Kirchgasse 5b,Neumagen-Dhron,"Katholische Pfarrkirche St. Trinitatis; neugotische Schieferbruchstein-Basilika, 1909/10",49.862795,6.907541
Kirchgasse 12,Neumagen-Dhron,"Wohnhaus; barocker Massivbau, bezeichnet 1743, Kniestock und Dach vom Anfang des 20. Jahrhunderts",49.862917,6.908601
Denkmalzone Ortskern,Neumagen-Dhron,"in weiten Teilen erhaltene historische Bebauung des 16. bis 19. Jahrhunderts in für die obere Mittelmosel seltener Dichte, darunter zahlreiche denkmalwerte Einzelbauten",49.850088,6.89413
Bogengasse 2,Neumagen-Dhron,Wohnhaus; Mansarddachbau,49.853817,6.894669
Burgstraße 2,Neumagen-Dhron,"Wohnhaus eines Weingutes; stattlicher zweieinhalbgeschossiger Bruchsteinbau, wohl um 1870/80",49.85064,6.893519
Grafenweg 1,Neumagen-Dhron,"ehemaliger Sayn-Wittgensteiner Hof; stattliches spätbarockes Wohn- und ehemaliges Amtshaus, 1790/91; an neuem Nebengebäude wiederverwendeter Torbogen, bezeichnet 1707",49.84996,6.893806
"Hinterburg 1, Burgstraße 8",Neumagen-Dhron,"Wohnhaus; stattlicher Krüppelwalmdachbau, 18. Jahrhundert, im Kern eventuell älter",49.850489,6.894489
Hinterburg 8/10,Neumagen-Dhron,"Massivbau unter asymmetrischem Krüppelwalmdach, bezeichnet 1820, Gesamterscheinung aus dem 18. Jahrhundert, im Kern eventuell älter",49.849937,6.894076
Hinterburg 12 und 14,Neumagen-Dhron,"zwei Wohnhäuser unter durchlaufendem Krüppelwalmdach, 18. Jahrhundert, im Kern wohl älter",49.849757,6.894004
Hinterburg 16,Neumagen-Dhron,"Krüppelwalmdachbau, 18. Jahrhundert, im Kern eventuell älter; wichtiger Bestandteil der Denkmalzone Ortskern",49.849629,6.893968
Hinterburg 19,Neumagen-Dhron,"Wohnhaus; sechsachsiger Massivbau, 18. Jahrhundert, im Kern eventuell älter",49.850065,6.894201
Krebsgasse,Neumagen-Dhron,"Wegekreuz; Schaftkreuz, Sandstein, 16. oder 17. Jahrhundert, eiserner Korpus, bezeichnet 1611",49.854072,6.896735
(an) Krebsgasse 1,Neumagen-Dhron,"Aufsatz eines Kreuzigungsbildstocks, bezeichnet 1661",49.854159,6.895693
Krischelsberg 9 und 11,Neumagen-Dhron,"zwei Massivbauten unter durchlaufendem Satteldach, 18. Jahrhundert; Kreuzigungsbildstock, frühes 18. Jahrhundert, mit neuerem Abschlusskreuz",49.851499,6.895899
Krischelsberg 31,Neumagen-Dhron,"Wohnhaus; schmaler Massivbau, heutiges Erscheinungsbild aus dem 18. und 19. Jahrhundert, im Kern wohl älter",49.850529,6.895684
Moselstraße 8,Neumagen-Dhron,"ehemaliges Wohnhaus; stattlicher Mansarddachbau, bezeichnet 1889, im Kern aus dem 18. Jahrhundert",49.85445,6.89395
Moselstraße 9,Neumagen-Dhron,"Wohnhaus; stattlicher Mansarddachbau, angeblich von 1741",49.854008,6.893725
(an) Moselstraße 10,Neumagen-Dhron,"barocker Oberlichteingang, Mitte des 18. Jahrhunderts",49.853944,6.893716
(zwischen) Moselstraße 17 und 19,Neumagen-Dhron,"Ausoniusstatue, 1929",49.851917,6.893276
Poststraße 1,Neumagen-Dhron,"ehemaliger Pfarrhof (?); dreigeschossiger Massivbau, im Kern eventuell spätmittelalterlich, Fassade im späten 19. Jahrhundert überformt",49.852748,6.894363
Römerstraße,Neumagen-Dhron,"Wegekreuz; spätgotisches Nischenkreuz, wohl aus der ersten Hälfte des 16. Jahrhunderts",49.854694,6.895387
Römerstraße,Neumagen-Dhron,barocker Kreuzigungsbildstock,49.854694,6.895387
Römerstraße 11,Neumagen-Dhron,"Wohnhaus; stattlicher Bruchsteinbau mit Kniestock, teilweise Fachwerk, Schwebegiebel, bezeichnet 1904",49.856587,6.896214
Römerstraße 16,Neumagen-Dhron,"Winzervilla; Bruchsteinbau, polygonaler Eckturm, Neurenaissance, Anfang des 20. Jahrhunderts",49.85639,6.895908
Römerstraße 30,Neumagen-Dhron,"ehemaliges Amtsgericht; stattlicher historisierender Krüppelwalmdachbau, Turm, bezeichnet 1899",49.855228,6.895414
(gegenüber) Römerstraße 32,Neumagen-Dhron,"Kreuzigungsbildstock, bezeichnet 1735",49.854769,6.895378
Römerstraße 52,Neumagen-Dhron,"Eckwohnhaus; Massivbau, 18. Jahrhundert, Fachwerkgiebel aus dem 16. oder 17. Jahrhundert",49.853869,6.895082
Römerstraße 67,Neumagen-Dhron,"Fachwerkhaus, teilweise massiv, verputzt und verschiefert, Segmentbogenfenster, 18. Jahrhundert, Renaissancefenster aus dem 16. oder 17. Jahrhundert",49.85384,6.895567
Römerstraße 70,Neumagen-Dhron,"eingeschossiges villenartiges Wohnhaus in parkähnlichem Garten, wohl vom Anfang des 19. Jahrhunderts",49.853445,6.894237
Römerstraße 75,Neumagen-Dhron,"Krüppelwalmdachbau, im Kern aus dem 18. Jahrhundert, Fassade im 19. Jahrhundert überformt",49.853759,6.89519
(an) Römerstraße 78,Neumagen-Dhron,"Treppenturm, 15. oder 16. Jahrhundert",49.853247,6.894669
(bei) Römerstraße 88,Neumagen-Dhron,"Kreuzigungsbildstock, bezeichnet 1766 und 1817",49.852678,6.894633
Römerstraße 92,Neumagen-Dhron,"Wohnhaus; Massivbau mit vorspringendem Schornstein auf Kopfkonsolen, bezeichnet 1618, im 19. Jahrhundert überformt, jüngere Wirtschaftsgebäude",49.852458,6.894543
Römerstraße 94,Neumagen-Dhron,"Wohnhaus; stattlicher Mansarddachbau, Wappenkartusche",49.85233,6.894498
(bei) Römerstraße 95,Neumagen-Dhron,"Kreuzigungsbildstock, bezeichnet 1765",49.852887,6.894839
Römerstraße 96,Neumagen-Dhron,"Katholische Peterskapelle; Chor vor 1314 entstanden, Schiff mit spätgotischen Fenstern und barocker Holztonne, bezeichnet 1710",49.852167,6.894273
Römerstraße 98,Neumagen-Dhron,"ehemaliger Warsberger Hof; kleiner, dreiflügeliger Baukomplex, Wappentafel, bezeichnet 1730, im Kern wohl älter; öffentlicher Brunnen, 1742",49.851848,6.894381
Römerstraße 103,Neumagen-Dhron,"ehemaliges Wohnhaus; eingeschossiger Mansarddachbau, 18. Jahrhundert",49.852539,6.894696
Römerstraße 104,Neumagen-Dhron,"Katholische Pfarrkirche St. Maria Himmelfahrt; Saalbau, 1792/93, romanischer Turm von 1190, 1607 erhöht",49.851046,6.894157
Römerstraße 107,Neumagen-Dhron,"Wohnhaus; dreigeschossiger Massivbau, vorkragendes Fachwerkgeschoss, 16. Jahrhundert, Erdgeschoss im 18. Jahrhundert (1757?) teilweise überformt",49.852405,6.89466
Römerstraße 141,Neumagen-Dhron,"Wohnhaus; spätklassizistischer Massivbau, bezeichnet 1879",49.850796,6.894291
Spielesgasse,Neumagen-Dhron,"spätgotischer Kreuzigungsbildstock, bezeichnet 1581",49.851923,6.894678
Spielesgasse 1,Neumagen-Dhron,"Wohnhaus, ehemaliger Adelshof (?); stattlicher Mansarddachbau",49.851929,6.893761
Spielesgasse 6,Neumagen-Dhron,"Wohnhaus; Krüppelwalmdachbau, bezeichnet 1859, im Kern älter",49.851795,6.894902
(an) Spielesgasse 10,Neumagen-Dhron,eventuell ein Rest der Ringmauer eines spätrömischen Kastell,49.851708,6.895226
Spielesgasse 14,Neumagen-Dhron,"Wohnhaus; Krüppelwalmdachbau, bezeichnet 1775",49.851615,6.895423
Spielesgasse 16,Neumagen-Dhron,"Wohnhaus; Massivbau, bezeichnet 1909, 18. Jahrhundert, im Kern eventuell älter",49.851546,6.895522
südlich des Ortes an der Moseluferstraße,Neumagen-Dhron,"Märtyrerkapelle; 1506 gestiftet, heutiger Bau im Wesentlichen von 1764; fünf Kreuzwegstationen, wohl aus dem 18. Jahrhundert",49.850088,6.89413
südöstlich des Ortes in den Weinbergen,Neumagen-Dhron,"Wegekapelle; ursprünglich ein kleiner Bau mit Putztonne und Nischen, angeblich von 1755, 1955 erweitert",49.850088,6.89413
südöstlich des Ortes in den Weinbergen,Neumagen-Dhron,"Wegekreuz; barockes Schaftkreuz, bezeichnet 1752",49.850088,6.89413
Hochwaldstraße 10,Neumagen-Dhron,"ehemalige Schule; Kubus mit Zeltdach, Reformarchitektur, um 1920/30, Nebengebäude",49.826308,6.941579
(bei) Hochwaldstraße 20,Neumagen-Dhron,"Wegekapelle; kleiner Bau, zweite Hälfte des 19. Jahrhunderts, innen Nischen mit Heiligenfiguren",49.826308,6.943106
Donatusstraße,Niederöfflingen,Kriegerdenkmal 1914/18,50.059519,6.887725
Gartenpfad/Ecke Kapellenweg,Niederöfflingen,"Katholische Edeltrudiskapelle; kleiner Bruchsteinbau, bezeichnet 1950; Steinskulptur, romanisch (?); Brunnen, 1608 neu gefasst",50.058449,6.890213
Kirchgasse 2,Niederöfflingen,"Katholische Pfarrkirche St. Edeltrudis; vierachsiger Saalbau, 1822, mit Werksteinen der zerstörten Abtei Himmerod",50.058675,6.887797
nördlich der Ortslage an der L 63,Niederöfflingen,"Wegekreuz; Schaftkreuz, Rotsandstein, bezeichnet 1769","",""
Hauptstraße 35,Niederscheidweiler,"Katholische Pfarrkirche St. Hubertus; Saalbau, 1806/07, Westturm eventuell älter, 1964 erweitert",50.063596,6.945666
Hauptstraße 37,Niederscheidweiler,"ehemaliges Pfarrhaus; klassizistischer Krüppelwalmdachbau, bezeichnet 1822; alte Umfassungs- und Stützmauer mit Brunnenkammer",50.063498,6.945396
südöstlich der Ortslage am Waldrand,Niederscheidweiler,"Heiligenhäuschen; rund geschlossener Mauerblock, 18. oder 19. Jahrhundert",48.034944,10.504477
südöstlich der Ortslage an der Straße nach Bausendorf,Niederscheidweiler,"Wegekapelle; Putzbau, zwei Reliefs","",""
Im Hüttenberg,Niersbach,"Schaftkreuz, klassizistisch, bezeichnet 1852",49.939409,6.743976
Im Hüttenberg 6,Niersbach,"Streckhof, 19. Jahrhundert, altes Hofpflaster",49.939565,6.744057
(bei) Im Hüttenberg 14,Niersbach,"ehemaliger Krugbackofen, wohl aus dem 19. Jahrhundert",49.940058,6.743401
Im Spanischen,Niersbach,"Wegekreuz; nachbarockes Schaftkreuz, bezeichnet 1815",49.942841,6.738874
Köhlerstraße 6,Niersbach,"Quereinhaus, erste Hälfte des 19. Jahrhunderts",49.937919,6.743841
Töpferstraße 11,Niersbach,"Katholische Filialkirche St. Bernhard; zweiachsiger Saalbau, bezeichnet 1808; barockes Schaftkreuz, Rotsandstein, bezeichnet 1793",49.940817,6.741317
Töpferstraße 29,Niersbach,"Quereinhaus, bezeichnet 1815, altes Hofpflaster",49.939965,6.74253
Töpferstraße 41,Niersbach,Wohnhaus mit barockem Eingang,49.939559,6.743294
(zu) Töpferstraße 43,Niersbach,"ehemaliger Krugbackofen, wohl aus dem 19. Jahrhundert",49.939397,6.743464
in Wenzelhausen westlich der Ortslage am Dörbach,Niersbach,"Kreuzigungsbildstock; barock, Rotsandstein, bezeichnet 1780","",""
in Wenzelhausen westlich der Ortslage am Dörbach,Niersbach,"Quereinhaus; Krüppelwalmdachbau, bezeichnet 18(??)","",""
nördlich der Ortslage an der Straße nach Arenrath,Niersbach,"Wegekreuz; Schaftkreuz, Rotsandstein, bezeichnet 1838",52.866262,14.057547
südlich der Ortslage,Niersbach,"Wegekreuz; Schaftkreuz, Rotsandstein, bezeichnet 1661",49.942348,6.74041
(bei) Hubertusstraße 5,Niersbach,"sogenanntes Franzosenkreuz; Schaftkreuz, Rotsandstein, bezeichnet 1815",49.931175,6.747749
Hubertusstraße 9,Niersbach,"Katholische Filialkirche St. Laurentius; kleiner Bruchsteinsaal, 1860",49.930856,6.747417
(bei) Lindenstraße 14,Niersbach,"Wegekreuz; Vollnischenkreuz mit Pietàrelief, angeblich ehemals bezeichnet 1701",49.928798,6.749186
nördlich der Ortslage gegenüber dem Eingang zum Friedhof,Niersbach,"Wegekreuz; barockes Schaftkreuz, Rotsandstein, bezeichnet 1779",52.866262,14.057547
südlich der Ortslage am Gladbach im Wald,Niersbach,"Wegekreuz; Pfeilerkreuz, bezeichnet 1840",51.9335,12.225388
südlich der Ortslage am Wasserhochbehälter,Niersbach,"Wegekreuz; barock, Sefferner Typ, Rotsandstein, bezeichnet 1760",51.9335,12.225388
südöstlich der Ortslage am Sauerberg im Wald,Niersbach,"Wegekreuz; barockes Schaftkreuz, 18. Jahrhundert",48.034944,10.504477
südöstlich der Ortslage an der Straße nach Heidweiler im Tal des Gladbachs,Niersbach,"Wegekreuz; nachgotisches Nischenkreuz, 16. oder 17. Jahrhundert, (nachträglich) bezeichnet 1866",48.034944,10.504477
südöstlich der Ortslage an der Straße nach Heidweiler im Tal des Gladbachs,Niersbach,"Wegekreuz; Schaftkreuz, bezeichnet 1814",48.034944,10.504477
Mauritiusweg 5,Oberöfflingen,"Katholische Filialkirche St. Martin; dreiachsiger klassizistischer Saalbau, bezeichnet 1854",50.065047,6.865985
nördlich der Ortslage an der Straße nach Laufeld,Oberöfflingen,"Heiligenhäuschen; verputzter Mauerblock, Pietàrelief, 18. oder 19. Jahrhundert",52.866262,14.057547
Brunnenstraße,Oberscheidweiler,"Katholische Filialkirche St. Rochus und Katharina von Alexandrien; vierachsiger Saalbau, im Kern aus dem 18. Jahrhundert, um 1870 und 1922 erweitert",50.075177,6.932137
Koblenzer Straße 3,Oberscheidweiler,"repräsentatives Wohnhaus einer Hofanlage; klassizistischer Walmdachbau, bezeichnet 1836",50.074905,6.935183
Hofstraße 2,Osann-Monzel,"Massivbau, Fachwerkgiebel, 17. oder 18. Jahrhundert",49.90877,6.954766
Hofstraße 9–11,Osann-Monzel,"ehemaliges Haus Eschermann; Nr. 9 barockes Fachwerkhaus, teilweise massiv, bezeichnet 1713, Wirtschaftsgebäude, teilweise Fachwerk; Nr. 11 Mansarddachbau",49.908625,6.954973
